지점,지점명,일시,평균기온(°C),최고기온(°C),평균상대습도(%)
254,순창군,2020-06,23.1,33.4,78
254,순창군,2020-07,22.9,31.2,87
254,순창군,2020-08,27.2,34.8,84
254,순창군,2020-09,20.3,32.4,82
254,순창군,2020-10,13.8,25.8,72
254,순창군,2020-11,8.6,22.7,72
254,순창군,2020-12,.3,12.2,71
254,순창군,2021-01,-.9,15.1,77
254,순창군,2021-02,3.4,21.9,67
254,순창군,2021-03,9.3,24.1,70
254,순창군,2021-04,13.7,26.9,59
254,순창군,2021-05,17.2,30.1,72
254,순창군,2021-06,22.5,32.5,76
254,순창군,2021-07,26.6,34.9,79
254,순창군,2021-08,25.7,35.2,83
254,순창군,2021-09,22.1,31,82
254,순창군,2021-10,15,30.5,79
254,순창군,2021-11,7.4,22.6,83
254,순창군,2021-12,1.5,14.3,76
254,순창군,2022-01,-.7,11.5,66
254,순창군,2022-02,-.3,16.3,64
254,순창군,2022-03,7.9,22.1,69
254,순창군,2022-04,13.8,27.8,63
254,순창군,2022-05,18,31.1,60
254,순창군,2022-06,23.3,34.5,75
254,순창군,2022-07,26.2,35.2,82
254,순창군,2022-08,26,34.4,84
254,순창군,2022-09,21.6,34,78
254,순창군,2022-10,13.7,30.2,74
254,순창군,2022-11,8.8,23.5,74
254,순창군,2022-12,-1.7,12.9,73
254,순창군,2023-01,-.7,15.9,72
254,순창군,2023-02,2.1,14.3,66
254,순창군,2023-03,9.3,24.5,56
254,순창군,2023-04,13.2,27.8,66
254,순창군,2023-05,18.2,31.6,73
254,순창군,2023-06,22.6,34,76
254,순창군,2023-07,25.8,35.2,87
254,순창군,2023-08,26.9,36.8,82
254,순창군,2023-09,23,33.4,82
254,순창군,2023-10,14.2,24.6,78
254,순창군,2023-11,7.7,25.7,75
254,순창군,2023-12,2.7,19.5,82
254,순창군,2024-01,1.1,15.4,73
254,순창군,2024-02,4.6,17.6,75
254,순창군,2024-03,6.8,22.8,63
254,순창군,2024-04,15.6,28.9,67
254,순창군,2024-05,18.1,30.1,64
254,순창군,2024-06,22.9,36.2,68
254,순창군,2024-07,26.7,35.2,80
254,순창군,2024-08,28.1,36.7,77
255,북창원,2020-06,23.9,34.3,74
255,북창원,2020-07,23.6,33.7,89
255,북창원,2020-08,28.7,36.9,83
255,북창원,2020-09,22.1,31.2,79
255,북창원,2020-10,16.6,27.9,66
255,북창원,2020-11,11.6,24.6,62
255,북창원,2020-12,3.7,14.3,54
255,북창원,2021-01,2.8,18.1,56
255,북창원,2021-02,7,23.2,54
255,북창원,2021-03,11.9,24.9,66
255,북창원,2021-04,15.1,27.8,58
255,북창원,2021-05,18.6,30.4,70
255,북창원,2021-06,23.1,31.8,79
255,북창원,2021-07,27.4,34.4,82
255,북창원,2021-08,26.8,37.4,83
255,북창원,2021-09,23.2,31.6,80
255,북창원,2021-10,17.8,31.1,74
255,북창원,2021-11,11,22.2,66
255,북창원,2021-12,4.9,18,57
255,북창원,2022-01,3,12.4,44
255,북창원,2022-02,3.4,16.7,41
255,북창원,2022-03,10.9,23.4,61
255,북창원,2022-04,15.9,30,60
255,북창원,2022-05,20.1,32.4,54
255,북창원,2022-06,23.1,32.6,78
255,북창원,2022-07,27.5,34.8,78
255,북창원,2022-08,27,34.9,81
255,북창원,2022-09,22.7,32.2,74
255,북창원,2022-10,16.5,30.4,66
255,북창원,2022-11,12.5,24,62
255,북창원,2022-12,2,13.8,50
255,북창원,2023-01,2.6,17.8,52
255,북창원,2023-02,5.6,16.2,54
255,북창원,2023-03,12,25.4,58
255,북창원,2023-04,15.3,28.8,63
255,북창원,2023-05,19.3,31.1,72
255,북창원,2023-06,23.8,33.6,77
255,북창원,2023-07,26.9,36.1,87
255,북창원,2023-08,28.5,36.4,79
255,북창원,2023-09,24.8,33,80
255,북창원,2023-10,17.4,25.8,66
255,북창원,2023-11,11,27.7,61
255,북창원,2023-12,5.6,20.8,63
255,북창원,2024-01,4.3,15.3,59
255,북창원,2024-02,7.2,21.3,71
255,북창원,2024-03,9.7,24.3,59
255,북창원,2024-04,16.8,29.6,68
255,북창원,2024-05,19.9,32.1,63
255,북창원,2024-06,24.1,35.8,71
255,북창원,2024-07,27.8,36.6,84
255,북창원,2024-08,29.6,37.5,76
257,양산시,2020-06,23.7,33.8,72
257,양산시,2020-07,23.2,32.7,87
257,양산시,2020-08,27.9,37.8,84
257,양산시,2020-09,21.8,31,79
257,양산시,2020-10,16.3,28.1,67
257,양산시,2020-11,11.2,24.5,63
257,양산시,2020-12,3.1,13.8,55
257,양산시,2021-01,2.3,16.9,58
257,양산시,2021-02,6.3,21.4,57
257,양산시,2021-03,11.2,23,68
257,양산시,2021-04,14.8,28.8,60
257,양산시,2021-05,18.2,30.6,70
257,양산시,2021-06,22.8,32.8,76
257,양산시,2021-07,27.1,34.9,81
257,양산시,2021-08,26.6,37.8,82
257,양산시,2021-09,23.1,31.3,79
257,양산시,2021-10,17.6,30.4,76
257,양산시,2021-11,10.5,22.1,68
257,양산시,2021-12,4.4,17.4,59
257,양산시,2022-01,2.5,13,48
257,양산시,2022-02,3.3,16,43
257,양산시,2022-03,10.1,22.8,65
257,양산시,2022-04,14.9,28.9,64
257,양산시,2022-05,19.8,33,55
257,양산시,2022-06,23,32.2,76
257,양산시,2022-07,27.4,35.8,78
257,양산시,2022-08,27.3,35.5,79
257,양산시,2022-09,23.2,32.2,74
257,양산시,2022-10,17,31.1,67
257,양산시,2022-11,12.7,24.3,65
257,양산시,2022-12,2.5,14.7,51
257,양산시,2023-01,2.9,17.8,52
257,양산시,2023-02,6,16.9,58
257,양산시,2023-03,11.9,26.6,62
257,양산시,2023-04,15.2,28.7,64
257,양산시,2023-05,18.7,29,74
257,양산시,2023-06,23.6,34,77
257,양산시,2023-07,26.8,36.5,87
257,양산시,2023-08,28.4,37.4,78
257,양산시,2023-09,24.6,33.1,79
257,양산시,2023-10,17.2,27.3,66
257,양산시,2023-11,11.1,27.3,60
257,양산시,2023-12,5.2,20.5,62
257,양산시,2024-01,4.2,15.4,59
257,양산시,2024-02,7.1,22.9,73
257,양산시,2024-03,9.5,25.2,61
257,양산시,2024-04,16.3,29,71
257,양산시,2024-05,19.2,31.8,66
257,양산시,2024-06,24,35.7,72
257,양산시,2024-07,27.5,37.7,86
257,양산시,2024-08,29.6,39.3,76
258,보성군,2020-06,23.3,32.1,80
258,보성군,2020-07,23.5,31.4,89
258,보성군,2020-08,27.8,35.1,88
258,보성군,2020-09,21.5,30.8,85
258,보성군,2020-10,15.9,26.7,68
258,보성군,2020-11,11.2,23.6,65
258,보성군,2020-12,3.2,14.1,63
258,보성군,2021-01,2,17.6,70
258,보성군,2021-02,5.5,23.2,63
258,보성군,2021-03,10.5,22.8,72
258,보성군,2021-04,13.9,25,64
258,보성군,2021-05,17.9,28,72
258,보성군,2021-06,22.9,31.3,79
258,보성군,2021-07,26.6,33.2,84
258,보성군,2021-08,26.3,35.1,85
258,보성군,2021-09,22.7,30.7,83
258,보성군,2021-10,17,29.6,75
258,보성군,2021-11,10.1,22.1,73
258,보성군,2021-12,4.3,16.6,67
258,보성군,2022-01,2.3,12.3,56
258,보성군,2022-02,2.5,14,53
258,보성군,2022-03,9.2,22.2,69
258,보성군,2022-04,14.7,27.5,65
258,보성군,2022-05,18.6,30.7,62
258,보성군,2022-06,23.1,31.6,81
258,보성군,2022-07,26.9,34,83
258,보성군,2022-08,26.6,33.5,86
258,보성군,2022-09,22.5,34.2,79
258,보성군,2022-10,15.6,29.2,71
258,보성군,2022-11,11.5,23.1,70
258,보성군,2022-12,2,13,66
258,보성군,2023-01,2.1,18.1,67
258,보성군,2023-02,4.6,15.4,63
258,보성군,2023-03,10.2,24.8,64
258,보성군,2023-04,13.4,26.3,73
258,보성군,2023-05,18.1,29.1,81
258,보성군,2023-06,23,30.7,79
258,보성군,2023-07,25.8,33.5,92
258,보성군,2023-08,27.5,36.4,85
258,보성군,2023-09,24,32.4,85
258,보성군,2023-10,16.3,26.2,72
258,보성군,2023-11,9.8,25.9,72
258,보성군,2023-12,4.6,19.8,78
258,보성군,2024-01,3.4,15.5,71
258,보성군,2024-02,6.1,18.5,80
258,보성군,2024-03,8.3,22.1,70
258,보성군,2024-04,15.1,27.3,81
258,보성군,2024-05,18.4,31.5,73
258,보성군,2024-06,23,34.5,78
258,보성군,2024-07,26.9,34.2,91
258,보성군,2024-08,28.7,36.3,85
259,강진군,2020-06,22.7,31.4,77
259,강진군,2020-07,23.2,31.4,86
259,강진군,2020-08,27.6,34.3,82
259,강진군,2020-09,21.3,30.5,81
259,강진군,2020-10,15.3,26.9,68
259,강진군,2020-11,10.7,23.8,65
259,강진군,2020-12,2.5,14.8,65
259,강진군,2021-01,1.4,16.8,72
259,강진군,2021-02,5.2,22.4,64
259,강진군,2021-03,10.1,22.5,71
259,강진군,2021-04,13.9,26,62
259,강진군,2021-05,17.8,28.7,71
259,강진군,2021-06,22.8,31.2,77
259,강진군,2021-07,26.6,34.2,82
259,강진군,2021-08,26.3,35.2,84
259,강진군,2021-09,22.9,31.4,81
259,강진군,2021-10,17,30.4,75
259,강진군,2021-11,9.8,21.8,75
259,강진군,2021-12,3.8,15.8,71
259,강진군,2022-01,1.8,12.7,61
259,강진군,2022-02,2.1,14.8,57
259,강진군,2022-03,9.1,22.4,69
259,강진군,2022-04,14.4,27.7,66
259,강진군,2022-05,18.2,31.3,64
259,강진군,2022-06,23.1,32.9,80
259,강진군,2022-07,27.1,34.8,81
259,강진군,2022-08,26.8,34.1,84
259,강진군,2022-09,22.6,35,78
259,강진군,2022-10,15.5,30,70
259,강진군,2022-11,11.2,22.8,72
259,강진군,2022-12,1.7,13.3,68
259,강진군,2023-01,1.8,16.9,70
259,강진군,2023-02,4,15.7,66
259,강진군,2023-03,10,25.2,64
259,강진군,2023-04,13.5,26.7,72
259,강진군,2023-05,18.3,29.5,78
259,강진군,2023-06,22.9,31.5,77
259,강진군,2023-07,26.1,34.2,90
259,강진군,2023-08,27.6,36.6,82
259,강진군,2023-09,24.1,33.1,83
259,강진군,2023-10,16.4,26.3,73
259,강진군,2023-11,9.9,26.2,73
259,강진군,2023-12,4.8,20.2,81
259,강진군,2024-01,3.1,15.8,76
259,강진군,2024-02,6,19,82
259,강진군,2024-03,8,23.3,73
259,강진군,2024-04,15.5,29.5,79
259,강진군,2024-05,18.3,31,73
259,강진군,2024-06,22.8,34.2,79
259,강진군,2024-07,27,34.6,89
259,강진군,2024-08,28.8,37,82
260,장흥,2020-06,22.3,31.1,80
260,장흥,2020-07,22.8,31.5,88
260,장흥,2020-08,27,34.4,85
260,장흥,2020-09,20.7,30.6,84
260,장흥,2020-10,14.5,26.5,71
260,장흥,2020-11,10,23.1,68
260,장흥,2020-12,2,14.4,67
260,장흥,2021-01,1,17,73
260,장흥,2021-02,4.7,23.3,64
260,장흥,2021-03,9.6,21.9,72
260,장흥,2021-04,13.3,24.8,63
260,장흥,2021-05,17.3,27.4,73
260,장흥,2021-06,22.2,30.4,80
260,장흥,2021-07,26,33.3,84
260,장흥,2021-08,25.7,34.5,86
260,장흥,2021-09,22.4,30.2,82
260,장흥,2021-10,16.1,29.3,79
260,장흥,2021-11,9.1,22.2,77
260,장흥,2021-12,3.2,15.8,71
260,장흥,2022-01,1.2,12.9,60
260,장흥,2022-02,1.6,14.7,55
260,장흥,2022-03,8.6,22.7,69
260,장흥,2022-04,13.9,27.5,66
260,장흥,2022-05,17.6,31.2,65
260,장흥,2022-06,22.6,32.6,81
260,장흥,2022-07,26.4,33.4,84
260,장흥,2022-08,26.2,33.9,87
260,장흥,2022-09,22,33.4,79
260,장흥,2022-10,14.6,28.8,73
260,장흥,2022-11,10.4,22.5,73
260,장흥,2022-12,1.1,13.7,68
260,장흥,2023-01,1.2,17.3,70
260,장흥,2023-02,3.5,16,65
260,장흥,2023-03,9.6,25.2,64
260,장흥,2023-04,13.1,29,72
260,장흥,2023-05,17.7,30.4,81
260,장흥,2023-06,22.5,31.1,80
260,장흥,2023-07,25.7,34.2,93
260,장흥,2023-08,26.9,35.9,86
260,장흥,2023-09,23.5,32.6,85
260,장흥,2023-10,15.3,25.6,76
260,장흥,2023-11,9.3,26.7,73
260,장흥,2023-12,4.4,20.4,79
260,장흥,2024-01,2.6,15.7,74
260,장흥,2024-02,5.8,19.4,81
260,장흥,2024-03,7.6,22.6,71
260,장흥,2024-04,14.9,28.4,79
260,장흥,2024-05,17.9,30.3,72
260,장흥,2024-06,22.5,34,78
260,장흥,2024-07,26.6,33.7,89
260,장흥,2024-08,28.2,35.8,83
261,해남,2020-06,22,30.4,82
261,해남,2020-07,22.7,31,89
261,해남,2020-08,27.4,34.2,85
261,해남,2020-09,20.8,31.3,84
261,해남,2020-10,14.3,26.5,72
261,해남,2020-11,10,22.9,70
261,해남,2020-12,1.4,13.7,71
261,해남,2021-01,.9,15.8,77
261,해남,2021-02,4.3,20.9,70
261,해남,2021-03,8.9,22.3,75
261,해남,2021-04,13,24.2,64
261,해남,2021-05,17.1,28.7,74
261,해남,2021-06,22.3,30.5,78
261,해남,2021-07,26.3,33.7,82
261,해남,2021-08,25.8,34.8,84
261,해남,2021-09,22,30.5,82
261,해남,2021-10,15.6,29.7,77
261,해남,2021-11,8.5,21.4,77
261,해남,2021-12,2.3,14.9,75
261,해남,2022-01,-.1,11.9,68
261,해남,2022-02,.2,14.5,62
261,해남,2022-03,7.5,21.6,72
261,해남,2022-04,12.6,25.4,71
261,해남,2022-05,16.3,28.8,69
261,해남,2022-06,22.9,31.8,81
261,해남,2022-07,26.5,34,85
261,해남,2022-08,26.6,33.7,88
261,해남,2022-09,22.1,33,83
261,해남,2022-10,14.9,29.7,74
261,해남,2022-11,10.8,22.5,76
261,해남,2022-12,1.4,12.4,73
261,해남,2023-01,1.7,17.8,74
261,해남,2023-02,3.2,15.1,72
261,해남,2023-03,9.2,23.6,68
261,해남,2023-04,13.2,25.8,74
261,해남,2023-05,18,30.3,81
261,해남,2023-06,22.3,30.4,85
261,해남,2023-07,26,33.5,90
261,해남,2023-08,26.9,36,84
261,해남,2023-09,23.7,32.6,84
261,해남,2023-10,15.9,25.2,76
261,해남,2023-11,10.2,25.6,75
261,해남,2023-12,5.1,21,81
261,해남,2024-01,3.2,15.2,77
261,해남,2024-02,6.1,18.7,81
261,해남,2024-03,7.8,23,74
261,해남,2024-04,14.8,27.1,80
261,해남,2024-05,17.9,28.8,75
261,해남,2024-06,22.4,33.5,80
261,해남,2024-07,26.8,33,89
261,해남,2024-08,28.3,35,83
262,고흥,2020-06,22,30.8,81
262,고흥,2020-07,22.6,31.6,90
262,고흥,2020-08,27,34.2,85
262,고흥,2020-09,20.7,30,83
262,고흥,2020-10,15,26.5,69
262,고흥,2020-11,10,22.2,68
262,고흥,2020-12,2,13.6,65
262,고흥,2021-01,1.4,15.9,70
262,고흥,2021-02,5.2,21.9,61
262,고흥,2021-03,9.6,22.2,72
262,고흥,2021-04,13.4,24.4,61
262,고흥,2021-05,17.3,27.7,72
262,고흥,2021-06,21.7,30.1,79
262,고흥,2021-07,25.8,33.1,82
262,고흥,2021-08,25.7,34.6,83
262,고흥,2021-09,22.1,29.7,81
262,고흥,2021-10,16.4,29.2,76
262,고흥,2021-11,9.7,21.6,72
262,고흥,2021-12,3.7,16.1,68
262,고흥,2022-01,1.6,11.6,58
262,고흥,2022-02,2.1,14.2,52
262,고흥,2022-03,8.8,21.9,68
262,고흥,2022-04,13.8,25.8,65
262,고흥,2022-05,17.8,29.7,60
262,고흥,2022-06,21.8,30.6,81
262,고흥,2022-07,26,32.9,81
262,고흥,2022-08,25.7,32.5,84
262,고흥,2022-09,21.8,32.9,77
262,고흥,2022-10,15,28.4,70
262,고흥,2022-11,10.7,22.1,71
262,고흥,2022-12,1.6,12.7,64
262,고흥,2023-01,1.6,16.9,65
262,고흥,2023-02,3.8,15.1,63
262,고흥,2023-03,9.8,24.6,64
262,고흥,2023-04,13.1,26,70
262,고흥,2023-05,17.2,27.9,79
262,고흥,2023-06,21.5,29.3,80
262,고흥,2023-07,24.8,32.4,90
262,고흥,2023-08,26.2,34.6,83
262,고흥,2023-09,23.3,31.2,84
262,고흥,2023-10,16.9,26.2,73
262,고흥,2023-11,10.7,26.8,72
262,고흥,2023-12,5.6,20.7,76
262,고흥,2024-01,4.1,15.8,70
262,고흥,2024-02,7,19,79
262,고흥,2024-03,8.8,22.6,67
262,고흥,2024-04,15.1,28.3,77
262,고흥,2024-05,18,30.3,70
262,고흥,2024-06,22.3,34.3,76
262,고흥,2024-07,26.7,33.9,87
262,고흥,2024-08,28.9,36.9,77
263,의령군,2020-06,24,34.9,70
263,의령군,2020-07,23.3,32.5,85
263,의령군,2020-08,27.7,36.5,82
263,의령군,2020-09,20.7,30.1,81
263,의령군,2020-10,14.3,27,71
263,의령군,2020-11,8.9,24.3,67
263,의령군,2020-12,.7,13.9,62
263,의령군,2021-01,.6,17.4,61
263,의령군,2021-02,4.9,24.6,53
263,의령군,2021-03,10.1,25,58
263,의령군,2021-04,14,28,52
263,의령군,2021-05,18.3,30.5,67
263,의령군,2021-06,23.1,33.4,74
263,의령군,2021-07,26.9,35.8,80
263,의령군,2021-08,26.3,38.3,80
263,의령군,2021-09,21.8,30.8,82
263,의령군,2021-10,15.6,31,79
263,의령군,2021-11,8,22.7,71
263,의령군,2021-12,2,17.3,63
263,의령군,2022-01,-.1,12.2,48
263,의령군,2022-02,1.3,16.9,37
263,의령군,2022-03,9.1,23.4,55
263,의령군,2022-04,14.7,30,56
263,의령군,2022-05,19.3,33.5,54
263,의령군,2022-06,23.5,34.8,72
263,의령군,2022-07,27.1,35.3,77
263,의령군,2022-08,26.6,36.6,86
263,의령군,2022-09,21.5,33.2,80
263,의령군,2022-10,14.6,31.3,73
263,의령군,2022-11,9.8,23.1,70
263,의령군,2022-12,-.3,13.5,61
263,의령군,2023-01,.2,17.5,57
263,의령군,2023-02,3.5,17.5,59
263,의령군,2023-03,9.9,26.3,
263,의령군,2023-04,13.9,29.6,58
263,의령군,2023-05,18.5,33,72
263,의령군,2023-06,23.6,33.8,75
263,의령군,2023-07,26.5,35.8,86
263,의령군,2023-08,27.7,37.6,79
263,의령군,2023-09,23.8,33,80
263,의령군,2023-10,14.8,26.3,80
263,의령군,2023-11,8.7,28.5,72
263,의령군,2023-12,3.4,20,71
263,의령군,2024-01,1.8,15.5,75
263,의령군,2024-02,5.5,22.1,74
263,의령군,2024-03,8.2,25.7,60
263,의령군,2024-04,15.7,30,70
263,의령군,2024-05,18.9,32.9,65
263,의령군,2024-06,23.9,36.9,70
263,의령군,2024-07,27.9,36.4,79
263,의령군,2024-08,29.1,37.5,80
264,함양군,2020-06,23.1,34.2,74
264,함양군,2020-07,22.6,31.5,85
264,함양군,2020-08,26.4,36.3,84
264,함양군,2020-09,19.3,29.6,82
264,함양군,2020-10,13.1,26.8,70
264,함양군,2020-11,7.9,24.1,66
264,함양군,2020-12,.8,13.6,60
264,함양군,2021-01,-.5,15.2,65
264,함양군,2021-02,3.9,23,53
264,함양군,2021-03,9,23.7,61
264,함양군,2021-04,13.3,27.1,50
264,함양군,2021-05,16.8,30.5,66
264,함양군,2021-06,22.1,33,74
264,함양군,2021-07,25.8,35.4,80
264,함양군,2021-08,24.9,36.2,83
264,함양군,2021-09,21.1,30.6,81
264,함양군,2021-10,14.4,31.2,71
264,함양군,2021-11,7.2,21.5,65
264,함양군,2021-12,2,15.8,52
264,함양군,2022-01,-.1,12.7,48
264,함양군,2022-02,.4,15.6,40
264,함양군,2022-03,8,23.9,54
264,함양군,2022-04,14.1,29.1,61
264,함양군,2022-05,18.4,32.7,54
264,함양군,2022-06,23,34.4,74
264,함양군,2022-07,26.2,34.7,83
264,함양군,2022-08,25.4,34.8,91
264,함양군,2022-09,20.4,32.2,77
264,함양군,2022-10,13.3,31,67
264,함양군,2022-11,8.5,23.4,65
264,함양군,2022-12,-.4,13.8,62
264,함양군,2023-01,-.1,17.3,57
264,함양군,2023-02,2.6,16.3,55
264,함양군,2023-03,9.4,25.7,54
264,함양군,2023-04,12.9,29.2,60
264,함양군,2023-05,17.9,32.6,73
264,함양군,2023-06,22.9,34.5,71
264,함양군,2023-07,25.6,35.3,93
264,함양군,2023-08,27,37.1,85
264,함양군,2023-09,22.7,32,82
264,함양군,2023-10,14.1,26,73
264,함양군,2023-11,8,27.6,64
264,함양군,2023-12,2.5,19.2,71
264,함양군,2024-01,1.8,16.9,62
264,함양군,2024-02,4,17.8,75
264,함양군,2024-03,7.3,24.6,58
264,함양군,2024-04,15.2,30.2,68
264,함양군,2024-05,18.2,32.2,63
264,함양군,2024-06,22.9,36.6,66
264,함양군,2024-07,26.7,35.4,80
264,함양군,2024-08,27.9,36.2,78
266,광양시,2020-06,23.2,32.8,70
266,광양시,2020-07,22.9,31.7,84
266,광양시,2020-08,27.5,35.7,79
266,광양시,2020-09,21.7,30.9,69
266,광양시,2020-10,16.6,27.3,54
266,광양시,2020-11,11.5,23.4,56
266,광양시,2020-12,3.7,14.5,51
266,광양시,2021-01,2.5,16.2,57
266,광양시,2021-02,6.2,23.3,51
266,광양시,2021-03,11.3,23.4,61
266,광양시,2021-04,14.9,26,52
266,광양시,2021-05,18.4,29.1,65
266,광양시,2021-06,22.8,31.6,74
266,광양시,2021-07,26.7,34.8,80
266,광양시,2021-08,26.3,36.5,81
266,광양시,2021-09,22.6,30.2,79
266,광양시,2021-10,17.8,30.3,68
266,광양시,2021-11,11.2,22.4,63
266,광양시,2021-12,5.2,17.1,56
266,광양시,2022-01,3,12.1,45
266,광양시,2022-02,2.9,15.3,44
266,광양시,2022-03,10.1,23.2,60
266,광양시,2022-04,15.5,28.1,59
266,광양시,2022-05,19.5,32.2,54
266,광양시,2022-06,22.9,32.7,77
266,광양시,2022-07,26.9,33.9,79
266,광양시,2022-08,26.6,33.8,82
266,광양시,2022-09,23,33.2,70
266,광양시,2022-10,16.8,31,62
266,광양시,2022-11,12.7,23.3,60
266,광양시,2022-12,2.2,14.3,56
266,광양시,2023-01,2.7,20.9,55
266,광양시,2023-02,5.5,16.5,52
266,광양시,2023-03,11.8,25.1,55
266,광양시,2023-04,14.4,27.2,62
266,광양시,2023-05,18.5,29.8,74
266,광양시,2023-06,23,31.9,76
266,광양시,2023-07,25.7,34.7,90
266,광양시,2023-08,27.8,36.1,81
266,광양시,2023-09,24.3,32.2,79
266,광양시,2023-10,17.2,27.2,63
266,광양시,2023-11,10.3,27.3,65
266,광양시,2023-12,5.2,20.4,67
266,광양시,2024-01,3.7,14.8,61
266,광양시,2024-02,6.4,18.6,72
266,광양시,2024-03,8.9,22.6,58
266,광양시,2024-04,16,27.9,71
266,광양시,2024-05,18.9,31.3,66
266,광양시,2024-06,23.2,34.5,72
266,광양시,2024-07,26.7,34.4,87
266,광양시,2024-08,29,36.7,77
268,진도군,2020-06,21.8,30.7,84
268,진도군,2020-07,22.8,30.8,90
268,진도군,2020-08,27.4,33,85
268,진도군,2020-09,21.4,31.3,85
268,진도군,2020-10,15.6,26.2,71
268,진도군,2020-11,11.4,23.6,71
268,진도군,2020-12,3.5,13.8,73
268,진도군,2021-01,2.7,16.3,77
268,진도군,2021-02,5.6,21.4,71
268,진도군,2021-03,9.6,21.8,77
268,진도군,2021-04,13.7,24.5,67
268,진도군,2021-05,17.4,27.7,75
268,진도군,2021-06,,30.3,81
268,진도군,2021-07,26.2,33.3,83
268,진도군,2021-08,25.7,33.2,86
268,진도군,2021-09,22.7,29.3,83
268,진도군,2021-10,16.9,28.8,77
268,진도군,2021-11,10.1,21.3,77
268,진도군,2021-12,4.4,15,73
268,진도군,2022-01,1.9,11.4,70
268,진도군,2022-02,2,12.8,65
268,진도군,2022-03,8.4,20.9,73
268,진도군,2022-04,13.4,24.4,72
268,진도군,2022-05,16.8,27.5,71
268,진도군,2022-06,22,30.4,84
268,진도군,2022-07,26.1,32.9,84
268,진도군,2022-08,26.3,32.4,85
268,진도군,2022-09,21.9,31.4,82
268,진도군,2022-10,15.3,28.5,72
268,진도군,2022-11,11.2,22.6,76
268,진도군,2022-12,2.3,11.8,72
268,진도군,2023-01,2.2,17.3,73
268,진도군,2023-02,3.5,14.4,72
268,진도군,2023-03,9,22,68
268,진도군,2023-04,12.8,24.3,74
268,진도군,2023-05,17.4,26.1,81
268,진도군,2023-06,21.6,29.9,83
268,진도군,2023-07,25.7,32.3,89
268,진도군,2023-08,26.7,34.7,83
268,진도군,2023-09,23.5,31.5,83
268,진도군,2023-10,16.3,24.7,76
268,진도군,2023-11,10.7,25.1,73
268,진도군,2023-12,5.6,20.3,79
268,진도군,2024-01,3.5,14.6,76
268,진도군,2024-02,6.2,17.9,80
268,진도군,2024-03,7.8,21.1,73
268,진도군,2024-04,14.3,25.5,80
268,진도군,2024-05,17.3,27.5,76
268,진도군,2024-06,21.6,30.9,82
268,진도군,2024-07,26.4,32.1,89
268,진도군,2024-08,28,34.6,83
271,봉화,2020-06,20.8,32.8,75
271,봉화,2020-07,20.6,28.8,87
271,봉화,2020-08,23.9,31.7,89
271,봉화,2020-09,17.6,26.6,83
271,봉화,2020-10,10.8,21.6,76
271,봉화,2020-11,6,19.9,69
271,봉화,2020-12,-3.4,9,63
271,봉화,2021-01,-4.5,10.2,63
271,봉화,2021-02,.3,19.5,59
271,봉화,2021-03,5.9,19.8,67
271,봉화,2021-04,9.7,25.1,61
271,봉화,2021-05,13,26.1,76
271,봉화,2021-06,18.1,27.4,81
271,봉화,2021-07,22.2,31.2,83
271,봉화,2021-08,20.7,30.9,87
271,봉화,2021-09,17.3,26.1,84
271,봉화,2021-10,11.3,25.5,84
271,봉화,2021-11,5.6,18.5,74
271,봉화,2021-12,.2,12.8,65
271,봉화,2022-01,-2.5,9.8,60
271,봉화,2022-02,-2,11.9,52
271,봉화,2022-03,5.8,17.9,67
271,봉화,2022-04,11.8,27.3,61
271,봉화,2022-05,16,29.9,60
271,봉화,2022-06,20.6,33.4,75
271,봉화,2022-07,23.9,32.7,84
271,봉화,2022-08,22.7,31.6,88
271,봉화,2022-09,18.4,29.7,79
271,봉화,2022-10,11.3,26.3,81
271,봉화,2022-11,6.8,20.1,77
271,봉화,2022-12,-3.6,9.9,66
271,봉화,2023-01,-2.4,13.3,67
271,봉화,2023-02,1.2,14,64
271,봉화,2023-03,7.4,22.4,58
271,봉화,2023-04,10.9,24.2,64
271,봉화,2023-05,15.8,29.4,70
271,봉화,2023-06,20.4,31.9,77
271,봉화,2023-07,23.5,32.2,87
271,봉화,2023-08,24.4,33.1,84
271,봉화,2023-09,20.3,28.6,84
271,봉화,2023-10,11.4,22,82
271,봉화,2023-11,5.6,23.5,69
271,봉화,2023-12,.2,16,70
271,봉화,2024-01,-.5,12.9,68
271,봉화,2024-02,2.5,15.5,78
271,봉화,2024-03,5.2,18.7,64
271,봉화,2024-04,13.4,27.4,68
271,봉화,2024-05,15.7,29,69
271,봉화,2024-06,20.8,33.2,73
271,봉화,2024-07,24.9,32.4,85
271,봉화,2024-08,25.7,33.4,83
272,영주,2020-06,22.5,33.5,72
272,영주,2020-07,21.7,30.4,87
272,영주,2020-08,25,33,89
272,영주,2020-09,18.7,27.4,81
272,영주,2020-10,12.1,23.8,70
272,영주,2020-11,6.9,19.9,65
272,영주,2020-12,-1.2,9.9,57
272,영주,2021-01,-3,11.7,59
272,영주,2021-02,1.9,21.6,55
272,영주,2021-03,8,21.7,65
272,영주,2021-04,12.3,27.3,57
272,영주,2021-05,15.5,28.4,73
272,영주,2021-06,20.9,30.5,79
272,영주,2021-07,25,34.1,83
272,영주,2021-08,23.2,34.4,86
272,영주,2021-09,19.4,28.8,86
272,영주,2021-10,13.3,27.6,82
272,영주,2021-11,6.6,19.9,71
272,영주,2021-12,.4,13.3,62
